age,fnlwgt,education,education.num,marital.status,occupation,capital.gain,capital.loss,hours.per.week,is_US,is_White,is_Male,income
32,328199,10,11,3,12,0,0,40,1,1,0,0
40,187802,9,10,5,1,0,1887,40,1,1,1,1
46,119944,13,14,5,12,0,0,50,1,1,1,1
40,163434,9,10,5,1,0,0,40,1,1,1,0
63,174181,12,13,5,13,0,0,20,1,1,1,0
47,181363,13,14,5,13,0,0,40,1,1,1,1
40,336707,10,11,2,10,0,0,60,1,1,0,0
23,265077,10,11,0,0,0,0,40,1,1,0,0
38,229009,8,9,5,0,0,0,45,1,1,1,0
28,129460,5,6,4,3,0,2238,35,1,1,0,0
19,188568,9,10,0,6,0,0,40,1,1,0,0
59,231377,9,10,5,12,0,1848,45,1,1,1,1
36,286115,8,9,5,10,0,0,40,1,1,1,1
37,181553,8,9,3,10,0,0,50,1,1,1,0
73,148003,9,10,5,3,20051,0,36,1,1,0,1
26,164488,12,13,0,13,13550,0,50,1,1,1,1
36,289190,8,9,3,10,0,0,40,1,1,1,0
61,315977,8,9,5,5,0,0,40,1,0,1,0
44,147206,9,10,5,10,7688,0,45,1,1,1,1
42,83411,8,9,5,12,0,0,40,1,1,1,1
41,177905,13,14,5,13,0,0,45,1,1,1,1
22,440969,9,10,0,0,0,0,24,1,1,0,0
35,475324,12,13,5,12,0,0,40,1,1,1,1
27,185670,12,13,5,11,0,0,60,1,1,1,1
62,69867,12,13,5,13,0,0,55,1,1,1,1
59,114678,8,9,0,10,0,0,60,1,0,1,0
26,173992,9,10,5,10,0,0,45,1,1,1,1
22,134181,8,9,0,1,0,0,50,1,1,1,0
60,127805,3,4,5,5,0,0,40,1,1,1,1
59,322691,13,14,5,13,0,0,50,1,1,1,1
40,130760,15,16,5,13,0,0,45,1,1,1,0
18,294387,6,7,0,1,0,0,40,1,1,1,0
24,134787,9,10,0,11,0,0,40,1,1,0,0
34,36385,13,14,5,13,0,0,45,1,1,1,1
39,207824,8,9,0,1,0,0,60,1,1,1,0
43,274731,12,13,5,13,0,0,40,1,1,1,1
31,132996,8,9,5,13,5178,0,45,1,1,1,1
36,353263,12,13,0,13,0,0,45,1,1,0,1
38,71701,10,11,0,10,0,0,40,0,1,0,0
24,230248,3,4,2,2,0,0,40,1,1,1,0
43,262038,2,3,1,4,0,0,35,0,1,1,0
58,129786,5,6,5,10,0,0,40,1,1,1,0
43,221550,13,14,0,0,0,0,30,0,1,0,0
47,362835,12,13,5,11,0,0,60,1,1,1,1
29,116751,10,11,3,7,0,0,56,1,1,1,0
35,226916,12,13,4,3,0,0,40,1,1,1,1
59,80467,8,9,3,0,0,0,24,1,1,0,0
36,86805,9,10,5,12,7298,0,39,1,1,0,1
50,177705,9,10,5,3,0,1740,48,1,1,1,0
28,142712,9,10,5,10,0,0,40,1,1,1,0
58,283635,12,13,0,13,0,0,40,1,1,0,0
21,184543,8,9,0,11,0,0,40,1,1,0,0
21,478457,9,10,0,0,0,0,12,1,0,0,0
42,190290,11,12,5,13,0,0,40,1,1,1,1
38,151322,8,9,2,10,0,0,40,1,1,1,0
28,298661,12,13,0,9,0,0,40,1,0,0,0
33,99309,8,9,5,12,0,0,50,1,1,1,0
39,316211,12,13,0,13,0,0,40,1,1,1,1
34,96245,8,9,5,2,0,0,40,1,1,1,0
52,379682,10,11,5,0,0,0,20,1,1,0,1
18,167147,7,8,0,11,0,0,24,1,1,1,0
45,246891,12,13,5,12,0,0,72,0,1,1,1
26,189502,12,13,5,11,0,0,80,1,1,1,1
43,132130,10,11,5,4,0,0,40,1,1,1,1
36,265881,8,9,3,2,0,0,40,1,1,0,0
35,216711,8,9,5,10,0,0,40,1,1,1,1
54,175083,8,9,0,3,0,0,20,1,1,0,0
68,144137,9,10,3,6,0,0,30,1,1,0,0
51,284329,8,9,4,5,0,0,40,1,1,1,0
40,236021,9,10,0,12,0,0,50,1,1,1,0
61,170262,8,9,5,12,15024,0,38,1,1,0,1
57,52267,8,9,5,5,0,0,72,1,1,1,0
66,362165,12,13,4,13,0,2206,25,1,0,0,0
18,215110,8,9,0,1,0,0,40,1,0,1,0
36,127306,12,13,0,12,0,0,40,1,1,0,0
17,143331,5,6,0,11,0,0,15,1,1,1,0
37,238311,8,9,5,2,0,0,36,1,0,1,1
46,28281,12,13,5,4,0,0,40,1,1,1,1
42,169628,9,10,3,3,0,0,38,1,0,0,0
36,164898,8,9,5,12,0,0,40,1,1,1,0
34,160449,8,9,5,2,0,0,44,1,1,1,1
37,182668,5,6,5,5,0,0,35,1,1,1,0
33,105370,8,9,3,7,0,0,70,1,1,1,0
48,121124,9,10,5,0,0,0,40,1,1,1,1
57,231232,3,4,5,10,0,0,40,1,1,1,0
40,106698,11,12,3,5,0,0,40,1,1,0,0
64,202984,8,9,5,10,3137,0,40,1,1,1,0
34,69491,8,9,5,0,0,0,40,1,1,1,0
23,157127,9,10,0,0,0,0,20,1,1,0,0
38,31848,10,11,5,10,0,0,40,1,1,1,1
54,172175,9,10,5,5,0,0,40,1,1,1,1
51,155118,13,14,5,13,0,0,70,1,1,0,1
50,172281,8,9,5,12,7688,0,50,1,1,1,1
41,144002,12,13,5,12,0,0,60,1,1,1,1
36,344351,8,9,0,5,0,0,40,1,1,1,0
46,198774,13,14,3,12,0,323,45,1,1,0,0
65,111095,8,9,5,5,0,0,16,1,1,1,0
47,74305,12,13,3,10,0,0,40,1,1,1,0
58,35551,12,13,5,12,0,0,70,1,1,1,1
23,162228,8,9,0,5,0,0,40,1,1,1,0
24,321763,8,9,0,12,0,0,38,1,1,1,0
32,316589,12,13,5,12,0,0,40,1,1,1,1
38,132879,12,13,5,12,0,0,40,1,1,1,1
25,193820,13,14,0,13,0,0,35,1,1,0,0
49,144844,8,9,5,5,0,0,52,1,1,1,1
48,200825,9,10,5,12,0,0,30,1,1,1,1
28,190067,12,13,0,13,0,1564,40,1,1,0,1
32,180871,10,11,3,11,0,0,50,1,1,1,1
29,146719,8,9,0,5,0,0,45,1,1,0,0
70,177199,8,9,5,12,0,0,3,1,1,1,0
48,141511,5,6,5,12,0,0,45,1,1,1,1
25,396633,9,10,5,3,0,0,56,1,0,0,1
23,118693,12,13,0,0,0,0,35,1,1,1,0
45,35969,13,14,5,13,0,0,60,1,1,1,1
18,184016,6,7,0,11,0,0,20,1,1,0,0
35,186886,8,9,3,12,0,0,55,1,1,0,0
40,214010,12,13,0,0,0,0,37,1,1,1,0
58,195835,9,10,3,10,0,0,45,1,1,1,0
58,316000,8,9,5,12,0,0,40,1,1,1,1
57,191318,13,14,5,13,0,0,40,1,1,1,1
54,123011,8,9,5,10,15024,0,52,1,1,1,1
33,121966,8,9,3,3,0,0,40,1,1,0,0
24,216867,5,6,0,0,0,0,30,0,1,1,0
45,182313,12,13,5,12,7688,0,50,1,1,1,1
20,334633,8,9,3,3,0,0,40,1,1,0,0
31,96480,8,9,0,3,0,0,50,1,1,0,0
45,33794,13,14,5,0,0,0,40,1,1,1,0
48,265295,12,13,5,12,0,0,40,1,1,1,1
45,247869,12,13,5,13,0,0,60,1,1,1,1
50,94885,12,13,3,13,0,0,45,1,1,1,1
38,194534,13,14,5,13,99999,0,60,1,0,1,1
19,167140,9,10,0,0,0,1602,24,1,1,1,0
30,232356,12,13,5,12,0,0,40,1,1,1,1
64,165667,15,16,5,13,7688,0,60,0,1,1,1
46,148254,8,9,3,12,0,0,60,1,1,0,0
30,278502,8,9,3,3,0,0,62,1,0,0,0
37,188774,12,13,0,7,0,0,55,1,1,1,1
20,243178,8,9,0,1,0,0,40,1,1,1,0
63,181929,8,9,4,12,0,0,50,1,1,1,1
58,56331,12,13,5,11,0,0,40,1,1,1,0
33,188246,12,13,5,12,0,0,40,1,1,1,0
47,26145,10,11,5,11,0,0,40,1,1,1,1
31,90409,9,10,5,12,0,0,35,1,1,1,0
38,34996,9,10,2,0,0,0,40,1,1,0,0
28,312588,5,6,3,0,0,0,40,1,1,0,0
32,198068,8,9,5,10,0,0,40,1,1,1,0
39,202937,13,14,0,13,0,0,40,1,1,0,1
47,285200,8,9,5,10,0,0,40,1,1,1,0
46,219021,8,9,5,5,15024,0,44,1,1,1,1
42,276218,8,9,5,11,0,0,40,1,1,0,1
20,231286,9,10,0,1,0,0,15,1,0,1,0
17,217342,5,6,0,11,0,0,5,1,1,0,0
50,44368,9,10,5,12,0,0,40,1,1,1,0
39,329980,12,13,5,12,15024,0,50,1,1,1,1
20,117476,9,10,5,10,0,0,40,1,1,1,0
47,177087,9,10,2,3,0,0,50,1,1,0,1
18,148644,8,9,0,11,0,0,28,1,1,0,0
40,163725,12,13,5,13,7688,0,40,1,1,1,1
41,176452,8,9,5,9,0,0,40,0,1,1,0
50,177487,8,9,5,10,0,0,40,1,1,1,0
39,99270,12,13,5,13,0,0,50,0,1,0,1
42,148316,10,11,5,7,0,0,40,1,1,1,1
52,155983,12,13,5,12,0,0,40,1,1,1,1
61,268831,8,9,5,11,0,0,53,1,1,1,0
44,184099,8,9,5,3,0,0,40,1,1,1,1
42,255675,9,10,5,10,0,0,40,1,1,1,1
19,109854,8,9,0,3,0,0,40,1,1,0,0
46,59767,9,10,3,11,0,0,50,1,1,1,0
42,54611,9,10,3,4,0,0,40,1,1,1,0
45,107682,13,14,3,12,0,0,40,1,1,0,1
28,39232,12,13,0,13,0,0,45,1,1,1,0
43,143939,8,9,3,3,0,0,50,1,1,0,1
48,265477,11,12,5,13,0,0,40,1,1,1,0
67,132819,9,10,5,7,0,0,41,1,1,1,1
23,256628,3,4,5,5,0,0,32,1,1,1,0
39,230329,12,13,5,11,0,0,40,0,1,1,1
44,181344,9,10,5,12,0,0,38,1,0,1,1
46,45363,14,15,3,13,0,2824,40,1,1,1,1
45,148900,12,13,5,13,0,0,50,1,1,1,1
55,35723,13,14,5,12,0,0,60,1,1,1,1
37,227597,9,10,5,10,0,0,40,1,1,1,0
37,278632,4,5,5,5,0,0,40,1,1,1,0
45,199326,13,14,5,13,0,0,45,1,1,1,1
29,150861,8,9,0,3,0,0,40,1,1,0,0
28,137898,8,9,5,2,0,0,40,1,1,0,0
48,120131,8,9,5,3,0,0,70,1,1,1,1
64,185912,14,15,5,13,99999,0,35,1,1,1,1
74,211075,8,9,5,12,0,0,40,1,1,1,1
38,172538,12,13,5,12,15024,0,50,1,1,1,1
22,351952,9,10,0,13,0,0,20,1,1,0,0
60,210827,12,13,5,13,7688,0,40,1,1,1,1
40,123557,9,10,5,11,0,0,40,1,1,1,0
34,337587,9,10,5,13,0,0,50,1,1,1,1
49,175070,9,10,3,0,0,0,40,1,1,0,0
45,334039,9,10,5,12,0,0,40,1,1,1,1
24,142404,12,13,5,12,0,0,40,1,1,1,1
45,148995,15,16,0,13,99999,0,30,1,1,1,1
19,184207,9,10,0,11,0,0,40,1,1,1,0
30,167790,8,9,0,3,0,0,40,1,1,0,0
41,122215,13,14,5,13,15024,0,40,1,1,1,1
56,145574,8,9,5,10,0,0,40,1,1,1,1
39,170382,13,14,5,13,0,0,50,0,1,0,1
34,219619,8,9,0,1,0,0,40,1,1,1,0
28,263600,8,9,5,7,0,0,40,1,1,1,1
18,169745,3,4,0,0,0,0,40,1,1,0,0
45,112283,12,13,5,11,0,0,55,1,1,1,0
34,208043,10,11,5,13,7298,0,45,1,1,1,1
64,92115,9,10,5,3,0,0,40,1,1,1,0
48,317360,9,10,3,3,0,0,50,1,1,0,0
39,230054,13,14,5,13,0,0,50,1,1,1,1
25,34803,12,13,0,12,0,0,20,1,1,0,0
54,338620,13,14,5,12,0,0,52,1,1,1,1
40,83953,9,10,5,5,0,0,50,1,1,1,1
53,106176,13,14,5,11,7298,0,60,1,1,1,1
38,809585,12,13,5,11,0,0,40,1,1,1,1
24,225515,12,13,0,12,0,0,40,1,1,0,0
25,419658,8,9,0,0,0,0,8,1,1,0,0
27,365916,11,12,0,12,0,0,58,1,1,0,0
57,119253,13,14,5,11,15024,0,65,1,1,1,1
40,45687,9,10,3,0,4787,0,50,1,0,1,1
30,158688,8,9,5,2,0,0,40,1,1,1,0
53,285621,13,14,5,3,0,0,40,1,1,0,1
60,156889,9,10,3,3,0,0,40,1,1,0,0
30,251120,11,12,0,11,0,0,40,0,1,1,0
53,134854,10,11,5,12,0,0,40,0,1,1,1
19,279968,8,9,0,3,0,0,42,1,1,0,0
59,200453,13,14,5,11,0,0,40,1,1,1,0
36,237943,12,13,5,13,0,1977,45,1,1,1,1
47,22900,8,9,3,0,0,0,40,1,1,0,0
38,278924,9,10,3,10,0,0,44,1,1,1,0
57,172654,14,15,5,5,15024,0,50,1,1,1,1
37,607848,12,13,5,9,0,0,40,1,1,1,1
84,172907,9,10,5,11,0,0,35,1,1,1,1
30,151773,9,10,5,2,0,0,40,1,1,1,1
37,51158,9,10,5,9,7298,0,36,1,1,0,1
59,200700,12,13,5,10,0,0,48,1,0,1,1
37,241998,12,13,5,13,0,0,5,1,1,1,1
40,345969,11,12,5,3,0,0,40,1,1,1,1
27,212041,12,13,0,11,0,0,50,1,1,1,0
47,96854,12,13,5,13,0,0,40,1,1,1,1
38,203761,10,11,0,9,2354,0,40,1,1,0,0
17,294485,5,6,0,0,0,0,30,1,1,1,0
53,312446,12,13,5,12,0,0,60,1,1,1,1
53,200190,11,12,5,11,0,0,80,1,1,1,1
36,592930,8,9,5,5,0,0,50,1,0,1,1
43,315971,13,14,0,12,0,0,40,1,1,0,0
53,152373,9,10,3,10,0,0,48,1,1,1,1
45,45857,8,9,3,3,0,0,28,1,1,0,0
50,117791,8,9,3,3,0,0,40,1,1,0,0
21,57951,9,10,0,0,0,0,30,1,1,0,0
32,177531,5,6,3,0,0,0,23,1,0,0,0
19,268524,9,10,0,11,0,0,15,1,1,0,0
30,113364,12,13,0,11,0,0,18,1,1,1,0
23,235853,8,9,5,11,0,0,45,1,1,1,0
46,149640,3,4,1,5,0,0,45,1,1,1,0
41,117721,9,10,5,4,0,0,65,1,1,1,0
23,38707,9,10,5,5,0,0,60,1,1,1,1
24,387108,9,10,5,7,0,0,40,1,0,1,0
38,245372,12,13,5,13,7688,0,45,1,1,1,1
31,206609,8,9,5,7,0,0,40,1,1,1,1
27,367390,9,10,0,10,0,0,50,1,1,1,0
48,83444,8,9,5,13,7298,0,40,1,1,1,1
34,200192,9,10,0,0,0,0,40,1,1,0,0
42,175943,10,11,5,12,7298,0,35,1,1,0,1
38,161463,9,10,5,0,0,0,40,1,0,1,0
41,141327,13,14,3,13,0,0,35,1,1,0,0
50,107265,8,9,5,5,0,0,50,1,1,1,1
54,35576,9,10,5,10,0,0,40,1,1,1,0
60,261119,8,9,3,10,0,0,40,1,1,0,0
46,308077,14,15,2,13,0,0,40,0,1,0,1
47,39530,8,9,3,0,0,0,4,1,1,0,0
25,175540,8,9,0,3,0,0,50,1,1,1,0
32,29312,9,10,0,1,0,0,40,1,1,1,0
56,196307,12,13,0,13,0,0,20,1,1,1,0
29,59932,12,13,0,13,0,0,40,1,1,0,0
25,47353,5,6,5,0,0,0,40,1,1,0,0
21,186648,5,6,2,2,0,0,40,1,1,1,0
37,190987,9,10,5,11,7298,0,40,1,1,0,1
19,306225,8,9,0,1,0,0,25,1,1,1,0
28,274964,8,9,5,10,0,0,38,1,1,1,0
34,154120,13,14,5,11,0,0,60,1,1,1,1
19,407759,8,9,0,3,0,0,40,1,1,1,0
54,43269,8,9,5,5,0,0,50,1,1,1,1
61,123991,9,10,5,1,0,0,20,1,1,1,0
35,99357,13,14,5,13,15024,0,50,1,1,0,1
32,222221,10,11,5,13,7298,0,42,1,1,1,1
23,151910,12,13,0,2,0,1719,40,1,1,0,0
36,201117,12,13,5,12,0,0,50,1,1,1,0
47,140644,9,10,5,7,0,0,40,1,1,1,1
43,234220,8,9,3,2,0,0,40,0,1,0,0
41,126094,8,9,5,12,0,0,38,1,1,1,0
44,174283,8,9,5,10,0,0,40,1,1,1,1
54,185407,8,9,5,10,7688,0,40,1,1,1,1
40,48087,8,9,5,11,7298,0,45,1,1,1,1
36,20333,8,9,5,11,7688,0,40,1,1,0,1
43,306440,14,15,0,13,0,0,66,0,1,1,0
26,130931,8,9,0,3,0,0,40,1,0,0,0
43,233851,12,13,3,3,0,0,40,1,1,0,0
37,136137,9,10,2,3,0,0,40,1,1,1,0
34,29254,9,10,5,10,0,0,70,1,1,1,0
57,337895,12,13,5,13,0,0,40,1,0,1,1
53,236873,13,14,5,12,0,0,40,1,0,1,1
42,185764,9,10,5,2,0,0,60,1,1,1,0
40,145649,8,9,2,11,0,0,25,1,0,0,0
21,43535,9,10,0,11,0,0,40,1,1,0,0
50,386397,12,13,5,11,0,0,60,1,1,1,0
36,223789,13,14,5,13,0,0,45,1,1,1,1
49,188694,12,13,0,12,0,0,40,1,1,1,1
27,124953,8,9,0,0,0,1980,40,1,1,1,0
26,305304,6,7,5,2,0,0,40,1,1,1,0
58,259929,15,16,0,12,0,0,43,1,1,0,1
28,132686,12,13,5,12,0,0,55,1,1,1,0
18,174732,8,9,0,0,0,0,36,1,0,1,0
45,330087,8,9,5,10,0,0,40,1,1,1,0
18,469921,9,10,0,13,0,0,40,1,1,0,0
28,247445,8,9,0,3,0,0,40,1,1,1,0
17,160049,5,6,0,0,0,0,12,1,1,0,0
38,204501,12,13,5,12,0,0,55,1,1,1,1
30,311913,8,9,5,3,0,0,40,1,1,0,1
61,223133,8,9,3,1,0,0,40,1,0,0,0
74,104001,8,9,5,11,0,0,40,1,1,1,1
35,81232,12,13,5,11,15024,0,50,1,1,1,1
47,175958,12,13,0,11,3325,0,60,1,1,1,0
38,99233,14,15,0,12,0,0,40,1,1,1,1
39,85566,12,13,5,13,0,0,40,1,1,1,0
46,200734,9,10,3,3,0,0,35,0,0,0,0
30,173350,10,11,1,3,0,0,40,1,1,0,0
44,214838,8,9,5,2,0,0,45,1,1,1,1
54,174865,4,5,5,12,0,0,45,1,1,1,1
43,212894,12,13,5,12,15024,0,50,1,1,1,1
30,110594,8,9,3,3,0,0,40,1,1,0,0
23,238092,12,13,0,13,0,0,40,1,1,1,0
46,341762,12,13,5,13,7688,0,45,1,1,1,1
30,103642,6,7,5,10,0,0,40,1,1,1,0
57,173090,8,9,4,11,0,0,32,1,1,0,0
46,109089,14,15,5,7,0,0,40,1,1,1,1
51,182314,13,14,5,9,0,0,40,1,1,1,1
53,311269,8,9,3,0,0,0,40,1,1,0,0
40,126845,9,10,5,3,0,0,40,1,1,1,1
42,204450,8,9,5,1,0,0,40,1,0,1,0
54,28683,8,9,5,11,3464,0,40,1,1,1,0
53,197184,13,14,5,12,0,0,70,1,1,1,1
44,247880,10,11,3,12,8614,0,40,1,1,1,1
62,153891,12,13,5,12,0,0,50,1,1,1,1
65,196174,5,6,3,1,0,0,28,1,1,0,0
36,193026,12,13,5,11,0,0,40,1,1,1,1
45,247379,8,9,5,10,0,0,40,1,1,1,1
29,322238,8,9,0,4,0,0,40,1,1,1,0
31,162572,12,13,5,12,0,0,40,1,1,1,0
24,207940,8,9,5,0,0,0,30,1,1,0,0
19,201178,8,9,0,11,0,0,30,1,1,0,0
20,74631,9,10,0,11,0,0,50,1,1,0,0
41,222596,12,13,5,11,15024,0,45,1,1,1,1
38,107302,9,10,5,11,0,0,60,1,1,1,1
18,466325,6,7,0,3,0,0,12,1,1,1,0
39,33355,8,9,5,5,7298,0,48,1,1,1,1
23,227915,8,9,0,10,0,0,33,1,1,0,0
42,348886,12,13,5,12,0,0,45,1,1,1,1
31,173002,8,9,0,3,0,0,40,1,1,0,0
48,36503,9,10,5,12,0,0,40,1,1,1,1
25,211231,8,9,5,9,0,0,48,1,1,0,1
39,150061,13,14,3,12,15020,0,60,1,0,0,1
51,280093,8,9,2,3,0,0,40,1,1,0,0
58,165315,8,9,5,11,0,0,35,1,1,1,1
26,324854,12,13,0,13,0,0,40,1,1,0,1
44,313022,10,11,5,12,0,0,40,1,0,1,1
21,48301,9,10,0,1,0,0,40,1,1,1,0
43,174524,8,9,5,2,0,0,40,1,1,1,1
41,182303,9,10,5,11,0,0,50,1,1,1,1
31,138416,2,3,5,1,0,0,56,0,1,1,0
42,112607,8,9,5,10,0,0,50,1,1,1,0
58,210673,9,10,5,3,0,0,40,1,1,0,1
45,49595,9,10,5,12,0,0,80,1,1,1,0
50,198681,9,10,5,5,0,0,70,1,1,1,1
68,235882,15,16,5,13,0,2377,60,1,1,1,1
48,194772,11,12,5,11,0,1902,40,1,1,1,1
28,584790,10,11,5,0,0,0,40,1,1,1,1
40,46990,15,16,5,13,0,1977,20,1,1,0,1
35,27408,9,10,0,11,0,0,40,1,1,1,0
40,173716,12,13,5,11,0,0,45,1,1,1,1
53,101432,8,9,5,11,0,0,50,1,1,1,0
22,554317,4,5,1,0,0,0,35,0,1,1,0
46,695411,8,9,3,3,0,0,44,1,1,0,0
44,193425,13,14,5,13,4386,0,40,1,1,0,1
68,128472,15,16,5,13,0,0,55,1,1,1,1
32,37380,9,10,3,3,0,0,38,1,1,0,0
42,201732,9,10,5,11,0,0,40,1,1,1,1
47,185041,9,10,5,10,7298,0,40,1,1,1,1
27,223751,9,10,0,10,0,0,45,1,1,1,0
45,368561,8,9,5,12,0,0,55,1,1,1,1
39,172718,8,9,3,3,0,0,40,1,1,0,0
33,44392,8,9,3,1,0,0,20,1,1,1,0
36,132879,8,9,3,12,0,0,45,1,1,1,0
22,189203,12,13,0,13,0,0,50,1,1,1,0
51,176240,11,12,5,11,0,0,40,1,1,1,1
46,114032,9,10,5,9,0,1887,45,1,1,1,1
26,97153,11,12,5,2,5178,0,40,1,1,1,1
30,79303,10,11,5,4,0,0,60,1,1,1,0
22,226327,9,10,0,3,0,0,40,1,1,0,0
23,35633,9,10,0,0,0,0,50,1,1,1,0
55,124137,14,15,5,13,0,2415,35,0,1,1,1
60,376973,8,9,5,10,0,0,42,1,1,1,1
32,178623,11,12,0,11,0,0,46,0,0,0,0
32,454508,12,13,5,12,0,0,40,1,1,1,0
25,120268,12,13,0,13,0,0,70,1,1,1,0
35,190728,8,9,3,13,0,0,40,1,1,0,0
34,108247,14,15,5,13,0,0,55,1,1,1,1
19,417657,8,9,0,1,0,0,50,1,1,1,0
53,104879,8,9,5,9,0,0,40,1,1,1,1
26,31143,9,10,0,10,0,0,40,1,1,1,0
38,193815,13,14,5,12,0,0,45,1,1,1,1
37,176756,9,10,5,3,0,1485,70,1,0,1,1
48,440706,3,4,5,2,0,0,40,1,1,1,1
61,186451,14,15,5,13,0,1902,40,1,1,1,1
58,248739,8,9,5,4,0,0,53,1,1,1,1
19,151801,5,6,0,1,0,0,39,1,1,1,0
35,38294,8,9,5,10,0,0,40,1,1,1,0
35,374524,14,15,5,13,0,0,75,1,1,1,1
48,267912,12,13,0,0,0,0,50,0,1,1,1
33,178429,12,13,5,13,0,0,40,1,1,1,1
38,276559,8,9,5,12,7688,0,70,1,1,1,1
41,233130,9,10,5,10,0,0,40,1,1,1,1
24,442274,8,9,0,12,0,0,40,1,1,1,0
23,133515,8,9,0,0,0,0,35,1,1,0,0
46,220832,9,10,5,12,0,0,58,1,1,1,1
53,43952,13,14,5,12,15024,0,38,1,1,1,1
30,186269,12,13,5,9,0,0,40,1,1,1,0
51,139347,8,9,5,3,7688,0,40,1,1,0,1
43,216042,9,10,3,9,0,1617,72,1,1,0,0
36,239415,8,9,5,4,0,0,35,1,1,1,0
48,162816,11,12,5,5,0,0,45,1,1,1,0
35,187693,8,9,0,2,0,0,40,1,1,1,0
58,301867,8,9,5,4,0,0,40,1,1,1,0
39,401832,9,10,5,12,0,0,48,1,1,1,0
36,188972,15,16,2,13,0,0,10,0,1,0,0
36,232874,12,13,5,9,0,0,40,1,1,1,0
29,183627,6,7,3,10,0,0,40,1,1,1,0
30,30290,8,9,0,2,0,0,40,1,1,0,0
38,182526,12,13,1,13,0,0,40,1,1,0,0
26,222539,9,10,5,10,0,0,40,1,1,1,1
45,149865,12,13,5,2,0,0,60,1,1,1,1
41,126622,6,7,3,1,0,0,40,1,1,0,0
42,29320,12,13,5,13,0,0,40,1,1,1,0
42,97688,9,10,5,10,5178,0,40,1,1,1,1
37,256636,8,9,5,5,0,0,40,1,1,1,0
57,342906,4,5,5,11,0,0,55,1,0,1,1
34,181091,8,9,5,10,7688,0,40,1,1,1,1
47,119199,9,10,5,3,0,0,35,1,1,0,1
46,241935,6,7,5,0,7688,0,40,1,0,1,1
53,227836,9,10,3,4,0,0,40,1,1,1,0
34,158420,12,13,5,12,0,0,70,1,1,1,0
48,155372,8,9,4,2,0,0,36,1,1,0,0
33,150570,12,13,5,11,0,0,40,1,1,1,0
51,160703,7,8,5,10,0,0,45,1,1,1,0
25,201737,9,10,3,3,0,0,40,1,1,0,0
52,164135,8,9,5,12,0,0,50,1,1,1,1
39,179271,9,10,5,10,0,0,50,1,1,1,1
39,86551,8,9,5,0,0,0,40,1,1,1,1
20,263612,9,10,0,3,0,0,40,0,0,0,0
37,178100,13,14,0,12,0,0,40,1,1,0,1
50,189811,12,13,5,12,0,0,40,1,1,1,1
38,169926,11,12,5,12,0,1902,40,1,1,0,1
45,168191,12,13,5,10,0,0,35,1,1,1,1
47,355978,15,16,5,5,0,2002,45,1,1,1,0
38,174242,9,10,5,9,0,0,40,1,1,1,1
41,351350,9,10,3,7,0,0,40,1,1,0,0
52,174767,9,10,5,12,0,0,45,1,1,1,1
20,68358,9,10,0,3,0,0,12,1,1,0,0
56,84774,11,12,5,4,0,0,40,1,1,0,0
48,160220,10,11,5,11,0,0,40,1,1,1,1
28,207513,8,9,0,11,0,0,48,1,1,1,0
40,93793,8,9,5,10,0,0,50,1,1,1,1
60,127084,8,9,5,7,0,2042,34,1,1,1,0
20,33221,9,10,0,0,0,0,25,1,1,0,0
21,222490,10,11,0,3,0,0,40,1,1,0,0
20,306639,9,10,0,1,0,0,20,1,1,1,0
29,106179,9,10,0,13,0,1408,40,1,1,0,0
31,113364,8,9,3,10,0,0,60,1,1,1,0
46,279661,13,14,5,13,0,0,35,1,0,1,0
23,151888,8,9,3,10,4650,0,50,0,1,1,0
22,164775,2,3,0,1,0,0,40,0,1,1,1
60,282066,12,13,5,12,0,1977,45,1,1,1,1
59,201263,12,13,5,11,15024,0,55,1,1,1,1
28,119793,9,10,0,3,0,0,40,1,1,1,0
31,162442,12,13,5,12,0,0,40,1,1,0,1
35,127306,10,11,0,3,14344,0,40,1,1,0,1
60,152711,12,13,5,12,0,0,40,1,1,1,1
67,140849,8,9,4,0,0,0,24,1,1,0,0
40,174395,8,9,5,10,0,0,40,1,1,1,0
33,268571,9,10,5,0,0,0,40,1,1,1,0
34,85355,12,13,0,3,0,0,40,1,1,1,0
23,399022,8,9,0,0,0,0,35,1,1,1,0
26,224361,3,4,5,5,0,0,75,1,1,1,0
28,308995,9,10,0,3,0,0,40,0,0,0,0
29,177651,9,10,0,12,0,0,45,1,1,1,0
50,127315,12,13,5,12,15024,0,60,1,1,1,1
40,270324,10,11,5,0,0,0,30,1,0,1,0
43,152159,12,13,5,2,0,0,40,1,0,1,0
26,100147,12,13,5,12,0,0,45,1,1,0,1
20,250165,8,9,5,11,0,0,40,1,1,1,0
58,111625,12,13,4,12,8614,0,40,1,1,1,1
55,266343,8,9,5,13,0,0,46,1,1,1,0
34,343789,12,13,5,12,7688,0,55,1,1,1,1
57,317969,8,9,5,12,0,0,50,1,1,1,0
75,113868,15,16,5,13,0,0,20,1,0,1,1
29,214881,8,9,0,12,0,0,40,1,1,1,0
28,50814,8,9,0,3,0,0,40,1,1,0,0
78,135566,8,9,4,11,2329,0,12,1,1,0,0
37,141029,13,14,3,13,0,0,40,1,1,0,0
34,204375,14,15,0,13,0,0,60,1,1,0,1
33,176992,9,10,5,10,0,0,40,1,1,1,1
39,126675,13,14,5,11,0,0,50,1,1,1,1
30,196385,12,13,5,13,15024,0,35,1,1,1,1
